TransactionId,TransactionDate,BusinessUnit,DepartmentName,ProjectName,Country,Account,Amount
T04575,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,UG,10001,5188
T04574,2024-12-01 00:00:00,Health,Finance,Soil Health,TZ,10001,5260
T10529,2024-12-01 00:00:00,Health,Logistics,Yield Improvement,UG,10004,4032
T24282,2024-12-01 00:00:00,Education,Field Operations,Expansion,KE,10001,6059
T13854,2024-12-01 00:00:00,Agri,M&E,Trees,UG,10003,2096
T01270,2024-12-01 00:00:00,Agri,Logistics,Soil Health,KE,10003,3567
T10254,2024-12-01 00:00:00,Agri,Field Operations,Yield Improvement,UG,10004,1571
T24215,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,UG,10005,2060
T22236,2024-12-01 00:00:00,Retail,Finance,Yield Improvement,KE,10004,1131
T10267,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,KE,10004,3074
T10218,2024-12-01 00:00:00,Education,M&E,Soil Health,RW,10004,6389
T24469,2024-12-01 00:00:00,Health,Logistics,Farmer Training,KE,10003,5000
T09892,2024-12-01 00:00:00,R&D,Finance,Trees,UG,10001,5596
T01037,2024-12-01 00:00:00,Education,Finance,Yield Improvement,RW,10001,4641
T11073,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,DRC,10002,4592
T11060,2024-12-01 00:00:00,Agri,Logistics,Trees,RW,10001,5410
T00902,2024-12-01 00:00:00,Retail,Logistics,Trees,UG,10005,5662
T09483,2024-12-01 00:00:00,R&D,Finance,Soil Health,UG,10003,4737
T21678,2024-12-01 00:00:00,R&D,M&E,Yield Improvement,DRC,10005,5612
T24081,2024-12-01 00:00:00,Agri,Field Operations,Farmer Training,UG,10001,541
T14123,2024-12-01 00:00:00,Core Program,Logistics,Expansion,KE,10003,4496
T16204,2024-12-01 00:00:00,Health,Field Operations,Trees,KE,10001,5966
T21692,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,KE,10005,1024
T22508,2024-12-01 00:00:00,Agri,Finance,Yield Improvement,KE,10001,3760
T14122,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,DRC,10004,1563
T11045,2024-12-01 00:00:00,Health,Field Operations,Farmer Training,UG,10001,2512
T18901,2024-12-01 00:00:00,Core Program,M&E,Soil Health,KE,10001,6856
T21704,2024-12-01 00:00:00,R&D,Logistics,Farmer Training,DRC,10005,2057
T17957,2024-12-01 00:00:00,Agri,Logistics,Yield Improvement,RW,10004,2582
T00921,2024-12-01 00:00:00,Agri,Logistics,Yield Improvement,DRC,10005,966
T13564,2024-12-01 00:00:00,Health,Logistics,Yield Improvement,RW,10003,2767
T17959,2024-12-01 00:00:00,Core Program,Logistics,Farmer Training,TZ,10005,3940
T17960,2024-12-01 00:00:00,Agri,Finance,Expansion,RW,10002,2641
T01441,2024-12-01 00:00:00,R&D,Logistics,Farmer Training,RW,10005,4271
T11029,2024-12-01 00:00:00,Health,M&E,Soil Health,RW,10003,50
T05135,2024-12-01 00:00:00,Core Program,M&E,Soil Health,UG,10002,1661
T05133,2024-12-01 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10002,3287
T05129,2024-12-01 00:00:00,Retail,Field Operations,Expansion,TZ,10004,5204
T01439,2024-12-01 00:00:00,Education,M&E,Yield Improvement,KE,10005,2030
T09479,2024-12-01 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10004,5081
T21662,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,DRC,10001,50
T01461,2024-12-01 00:00:00,Agri,Logistics,Farmer Training,RW,10003,22881
T21654,2024-12-01 00:00:00,Retail,Logistics,Yield Improvement,KE,10005,25712
T19007,2024-12-01 00:00:00,R&D,Logistics,Trees,KE,10003,3927
T05288,2024-12-01 00:00:00,Education,Field Operations,Expansion,UG,10001,3179
T19002,2024-12-01 00:00:00,Agri,M&E,Soil Health,KE,10001,3975
T17878,2024-12-01 00:00:00,Retail,Field Operations,Expansion,TZ,10003,2427
T00856,2024-12-01 00:00:00,Retail,M&E,Soil Health,TZ,10003,12128
T24465,2024-12-01 00:00:00,Core Program,M&E,Yield Improvement,KE,10001,2820
T11160,2024-12-01 00:00:00,Retail,Field Operations,Trees,DRC,10003,1326
T14180,2024-12-01 00:00:00,Retail,M&E,Farmer Training,RW,10002,1656
T05274,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,TZ,10005,912
T05269,2024-12-01 00:00:00,Education,Logistics,Expansion,KE,10001,516
T11150,2024-12-01 00:00:00,Agri,Logistics,Yield Improvement,UG,10001,4993
T11141,2024-12-01 00:00:00,Retail,Finance,Soil Health,UG,10004,3553
T05124,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,RW,10004,2316
T09426,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,RW,10001,1747
T14166,2024-12-01 00:00:00,Health,Logistics,Farmer Training,RW,10005,6992
T03756,2024-12-01 00:00:00,Health,Logistics,Expansion,KE,10002,4931
T11123,2024-12-01 00:00:00,Core Program,M&E,Yield Improvement,UG,10001,5180
T24071,2024-12-01 00:00:00,Retail,Field Operations,Trees,RW,10004,5479
T01472,2024-12-01 00:00:00,Education,M&E,Expansion,UG,10005,14655
T00883,2024-12-01 00:00:00,Education,Finance,Soil Health,DRC,10002,6009
T21637,2024-12-01 00:00:00,Health,M&E,Expansion,KE,10001,5582
T18953,2024-12-01 00:00:00,Education,Logistics,Expansion,TZ,10004,3081
T03792,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,DRC,10005,748
T21644,2024-12-01 00:00:00,Health,M&E,Trees,RW,10005,4009
T00888,2024-12-01 00:00:00,Core Program,Logistics,Trees,UG,10001,1818
T03802,2024-12-01 00:00:00,Health,Field Operations,Expansion,DRC,10004,3587
T03750,2024-12-01 00:00:00,Education,Logistics,Soil Health,DRC,10002,3080
T10797,2024-12-01 00:00:00,Health,M&E,Yield Improvement,KE,10005,4550
T05123,2024-12-01 00:00:00,Health,Logistics,Expansion,KE,10003,2831
T09584,2024-12-01 00:00:00,Health,Finance,Expansion,TZ,10003,810
T00987,2024-12-01 00:00:00,Agri,Field Operations,Soil Health,DRC,10002,3733
T18784,2024-12-01 00:00:00,Education,Field Operations,Soil Health,UG,10003,74
T24129,2024-12-01 00:00:00,Education,Field Operations,Expansion,RW,10002,1557
T01387,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,TZ,10004,7052
T15874,2024-12-01 00:00:00,Education,M&E,Soil Health,RW,10005,4632
T04962,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,RW,10005,2709
T15879,2024-12-01 00:00:00,Agri,Field Operations,Yield Improvement,DRC,10005,4214
T01004,2024-12-01 00:00:00,R&D,M&E,Farmer Training,DRC,10005,1981
T10856,2024-12-01 00:00:00,Retail,Finance,Yield Improvement,KE,10004,1288
T04950,2024-12-01 00:00:00,Health,Logistics,Trees,UG,10004,3601
T13629,2024-12-01 00:00:00,Education,Logistics,Soil Health,DRC,10001,4748
T09834,2024-12-01 00:00:00,Retail,M&E,Trees,KE,10002,2309
T21842,2024-12-01 00:00:00,Education,Finance,Expansion,RW,10001,1902
T21846,2024-12-01 00:00:00,Retail,Logistics,Trees,RW,10005,1285
T24149,2024-12-01 00:00:00,Agri,Logistics,Farmer Training,KE,10002,1674
T10815,2024-12-01 00:00:00,Health,Field Operations,Farmer Training,UG,10005,5956
T09848,2024-12-01 00:00:00,Retail,Finance,Farmer Training,KE,10002,2558
T09850,2024-12-01 00:00:00,Retail,Field Operations,Trees,DRC,10005,3377
T09851,2024-12-01 00:00:00,Retail,M&E,Soil Health,TZ,10002,5528
T09856,2024-12-01 00:00:00,Agri,M&E,Expansion,RW,10004,3811
T10800,2024-12-01 00:00:00,Agri,M&E,Expansion,RW,10001,20317
T13973,2024-12-01 00:00:00,Agri,M&E,Expansion,DRC,10004,4529
T18115,2024-12-01 00:00:00,Education,Finance,Soil Health,DRC,10004,4213
T13970,2024-12-01 00:00:00,Retail,Logistics,Soil Health,RW,10004,4940
T09886,2024-12-01 00:00:00,Health,Finance,Trees,KE,10003,2505
T03963,2024-12-01 00:00:00,Health,Field Operations,Yield Improvement,KE,10005,3180
T09725,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,KE,10002,486
T10900,2024-12-01 00:00:00,R&D,Finance,Expansion,UG,10004,553
T03951,2024-12-01 00:00:00,Retail,Finance,Trees,TZ,10004,2110
T09592,2024-12-01 00:00:00,Education,Field Operations,Farmer Training,DRC,10003,24365
T17964,2024-12-01 00:00:00,Core Program,M&E,Trees,UG,10003,20292
T05100,2024-12-01 00:00:00,Education,M&E,Expansion,TZ,10002,4700
T05094,2024-12-01 00:00:00,Health,Field Operations,Yield Improvement,KE,10004,3463
T22478,2024-12-01 00:00:00,Education,Logistics,Soil Health,RW,10005,828
T05093,2024-12-01 00:00:00,Retail,Logistics,Farmer Training,KE,10005,5459
T16176,2024-12-01 00:00:00,Health,M&E,Expansion,UG,10005,1294
T09630,2024-12-01 00:00:00,Education,Finance,Trees,RW,10005,881
T14071,2024-12-01 00:00:00,Retail,Logistics,Farmer Training,TZ,10003,2544
T17971,2024-12-01 00:00:00,Retail,Finance,Soil Health,KE,10001,1618
T21758,2024-12-01 00:00:00,Health,M&E,Trees,RW,10005,837
T22465,2024-12-01 00:00:00,Core Program,Field Operations,Trees,KE,10001,24273
T13567,2024-12-01 00:00:00,Health,Logistics,Trees,DRC,10002,4668
T00957,2024-12-01 00:00:00,Agri,Logistics,Farmer Training,TZ,10001,5074
T17997,2024-12-01 00:00:00,R&D,M&E,Yield Improvement,TZ,10004,1415
T00962,2024-12-01 00:00:00,Agri,Logistics,Yield Improvement,TZ,10002,3834
T18838,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,TZ,10001,1919
T10927,2024-12-01 00:00:00,Health,M&E,Farmer Training,RW,10005,3431
T09663,2024-12-01 00:00:00,Core Program,M&E,Trees,UG,10001,3878
T03939,2024-12-01 00:00:00,Agri,M&E,Farmer Training,RW,10004,2520
T09685,2024-12-01 00:00:00,Health,Logistics,Trees,KE,10001,3824
T01406,2024-12-01 00:00:00,Retail,M&E,Soil Health,DRC,10004,3023
T05029,2024-12-01 00:00:00,Retail,Finance,Farmer Training,TZ,10003,293
T13599,2024-12-01 00:00:00,Health,M&E,Trees,RW,10005,3763
T22433,2024-12-01 00:00:00,Agri,M&E,Trees,DRC,10004,3156
T09696,2024-12-01 00:00:00,Education,Field Operations,Trees,KE,10003,4164
T00960,2024-12-01 00:00:00,R&D,Field Operations,Yield Improvement,TZ,10005,412
T15469,2024-12-01 00:00:00,Education,Finance,Yield Improvement,KE,10003,1384
T05808,2024-12-01 00:00:00,R&D,Finance,Soil Health,RW,10004,2486
T15465,2024-12-01 00:00:00,Retail,Logistics,Trees,UG,10004,7010
T07566,2024-12-01 00:00:00,R&D,Logistics,Soil Health,KE,10003,24815
T00341,2024-12-01 00:00:00,Health,Finance,Soil Health,KE,10005,4002
T12212,2024-12-01 00:00:00,Agri,M&E,Trees,RW,10001,3629
T20910,2024-12-01 00:00:00,R&D,M&E,Expansion,TZ,10002,3171
T15371,2024-12-01 00:00:00,R&D,Logistics,Expansion,KE,10005,5211
T23772,2024-12-01 00:00:00,Health,Logistics,Trees,UG,10004,50
T00339,2024-12-01 00:00:00,R&D,Field Operations,Soil Health,DRC,10005,7415
T20912,2024-12-01 00:00:00,Education,Logistics,Yield Improvement,UG,10001,2347
T06892,2024-12-01 00:00:00,Education,M&E,Farmer Training,UG,10001,10846
T16938,2024-12-01 00:00:00,Agri,Finance,Expansion,UG,10001,4443
T00350,2024-12-01 00:00:00,Agri,Logistics,Expansion,UG,10005,4075
T15289,2024-12-01 00:00:00,Education,Finance,Trees,KE,10005,2987
T19806,2024-12-01 00:00:00,Retail,Finance,Soil Health,KE,10003,2045
T06905,2024-12-01 00:00:00,Education,Field Operations,Expansion,TZ,10003,724
T06424,2024-12-01 00:00:00,Core Program,Logistics,Farmer Training,TZ,10004,457
T08057,2024-12-01 00:00:00,Core Program,Logistics,Trees,TZ,10003,3298
T23771,2024-12-01 00:00:00,Core Program,Field Operations,Soil Health,KE,10001,6026
T12229,2024-12-01 00:00:00,Education,Finance,Soil Health,TZ,10003,3317
T23374,2024-12-01 00:00:00,Agri,Field Operations,Soil Health,TZ,10005,1723
T00198,2024-12-01 00:00:00,Agri,M&E,Soil Health,KE,1001,3310
T23701,2024-12-01 00:00:00,Education,Field Operations,Expansion,TZ,10004,4113
T20619,2024-12-01 00:00:00,Education,Logistics,Trees,KE,10003,2610
T23227,2024-12-01 00:00:00,Health,Finance,Farmer Training,UG,10005,3253
T24872,2024-12-01 00:00:00,Agri,Logistics,Expansion,UG,10001,3150
T14942,2024-12-01 00:00:00,Health,Field Operations,Farmer Training,DRC,10005,4144
T08044,2024-12-01 00:00:00,Core Program,Finance,Farmer Training,DRC,10001,25121
T20603,2024-12-01 00:00:00,R&D,Logistics,Trees,TZ,10005,50
T06870,2024-12-01 00:00:00,Agri,Field Operations,Trees,TZ,10001,6128
T15294,2024-12-01 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10003,2999
T20905,2024-12-01 00:00:00,R&D,Logistics,Trees,TZ,10002,2730
T07580,2024-12-01 00:00:00,R&D,M&E,Trees,TZ,10002,3816
T02733,2024-12-01 00:00:00,Agri,Finance,Soil Health,RW,10001,5314
T23770,2024-12-01 00:00:00,R&D,Logistics,Soil Health,TZ,10001,5528
T02013,2024-12-01 00:00:00,Health,Finance,Yield Improvement,KE,10004,1177
T17125,2024-12-01 00:00:00,Retail,M&E,Farmer Training,KE,10005,2556
T16933,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,DRC,10004,13197
T20585,2024-12-01 00:00:00,R&D,Field Operations,Trees,RW,10003,4462
T01884,2024-12-01 00:00:00,R&D,Field Operations,Trees,RW,10004,2098
T02039,2024-12-01 00:00:00,Retail,Finance,Soil Health,DRC,10005,2937
T23788,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,KE,10002,5307
T02401,2024-12-01 00:00:00,Health,M&E,Expansion,DRC,10002,1898
T02393,2024-12-01 00:00:00,Core Program,M&E,Yield Improvement,DRC,10002,3256
T12568,2024-12-01 00:00:00,Core Program,M&E,Farmer Training,UG,10002,4599
T19748,2024-12-01 00:00:00,Core Program,Logistics,Trees,TZ,10005,1660
T02383,2024-12-01 00:00:00,R&D,Logistics,Farmer Training,RW,10002,2617
T06619,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,KE,10005,3069
T12164,2024-12-01 00:00:00,Core Program,Finance,Trees,KE,10003,784
T16869,2024-12-01 00:00:00,Core Program,Field Operations,Trees,UG,10002,1912
T12927,2024-12-01 00:00:00,Agri,Finance,Soil Health,RW,10004,5582
T16863,2024-12-01 00:00:00,Agri,Logistics,Farmer Training,RW,10003,4674
T23434,2024-12-01 00:00:00,Agri,M&E,Farmer Training,UG,10003,3181
T07460,2024-12-01 00:00:00,Health,Finance,Soil Health,DRC,10001,19550
T19775,2024-12-01 00:00:00,Agri,M&E,Yield Improvement,DRC,10004,1809
T02520,2024-12-01 00:00:00,Retail,Field Operations,Soil Health,UG,10002,2448
T20176,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,TZ,10002,2948
T02410,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,KE,10002,3192
T02015,2024-12-01 00:00:00,Core Program,Finance,Expansion,RW,10002,17333
T06920,2024-12-01 00:00:00,Health,Finance,Trees,TZ,10002,4391
T20574,2024-12-01 00:00:00,Retail,Logistics,Expansion,DRC,10003,2872
T16503,2024-12-01 00:00:00,R&D,Field Operations,Trees,TZ,10003,27375
T08111,2024-12-01 00:00:00,Core Program,Field Operations,Yield Improvement,DRC,10002,5194
T06387,2024-12-01 00:00:00,Retail,Logistics,Yield Improvement,KE,10002,3122
T06928,2024-12-01 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10002,2064
T06940,2024-12-01 00:00:00,R&D,Field Operations,Yield Improvement,DRC,10002,4413
T06383,2024-12-01 00:00:00,Retail,Finance,Soil Health,DRC,10003,642
T13098,2024-12-01 00:00:00,Agri,M&E,Trees,KE,10005,2518
T06944,2024-12-01 00:00:00,Core Program,Field Operations,Yield Improvement,DRC,10003,1268
T06381,2024-12-01 00:00:00,Health,Field Operations,Soil Health,KE,10003,4441
T20536,2024-12-01 00:00:00,Retail,Field Operations,Trees,RW,10003,2829
T20942,2024-12-01 00:00:00,Education,M&E,Soil Health,DRC,10003,3824
T06375,2024-12-01 00:00:00,R&D,Logistics,Expansion,RW,10004,3966
T20525,2024-12-01 00:00:00,Core Program,Finance,Expansion,UG,10001,5299
T20088,2024-12-01 00:00:00,Agri,Field Operations,Yield Improvement,TZ,10002,3549
T06470,2024-12-01 00:00:00,Agri,Logistics,Soil Health,RW,10001,83
T07635,2024-12-01 00:00:00,Core Program,M&E,Expansion,DRC,10004,2412
T07877,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,KE,10001,5261
T23730,2024-12-01 00:00:00,Health,M&E,Expansion,DRC,10005,576
T06581,2024-12-01 00:00:00,R&D,Finance,Yield Improvement,DRC,10003,491
T24821,2024-12-01 00:00:00,Retail,Finance,Yield Improvement,RW,10005,3395
T01934,2024-12-01 00:00:00,Retail,Logistics,Soil Health,UG,10004,4983
T17078,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,DRC,10003,4364
T07786,2024-12-01 00:00:00,Retail,Finance,Yield Improvement,TZ,10003,1539
T07780,2024-12-01 00:00:00,Education,Logistics,Soil Health,RW,10001,6307
T14874,2024-12-01 00:00:00,R&D,M&E,Yield Improvement,DRC,10001,7042
T06689,2024-12-01 00:00:00,Health,Field Operations,Soil Health,KE,10005,4819
T13050,2024-12-01 00:00:00,Education,Finance,Expansion,DRC,10003,1393
T23302,2024-12-01 00:00:00,Education,M&E,Farmer Training,UG,10003,20082
T24836,2024-12-01 00:00:00,R&D,Finance,Yield Improvement,DRC,10003,1310
T17079,2024-12-01 00:00:00,Core Program,Finance,Trees,KE,10005,25060
T16442,2024-12-01 00:00:00,Retail,Logistics,Farmer Training,RW,10002,1490
T19978,2024-12-01 00:00:00,Health,Finance,Farmer Training,TZ,10004,3755
T12267,2024-12-01 00:00:00,Health,Logistics,Soil Health,KE,10002,1833
T00287,2024-12-01 00:00:00,Education,M&E,Trees,DRC,10003,818
T12339,2024-12-01 00:00:00,Health,Finance,Trees,UG,10002,11461
T23274,2024-12-01 00:00:00,Education,M&E,Farmer Training,KE,10003,2211
T06632,2024-12-01 00:00:00,Core Program,Finance,Soil Health,TZ,10004,2721
T01947,2024-12-01 00:00:00,Health,Logistics,Farmer Training,RW,10004,1835
T19955,2024-12-01 00:00:00,Core Program,Field Operations,Expansion,KE,10004,3728
T06641,2024-12-01 00:00:00,Education,Field Operations,Expansion,TZ,10005,2049
T14842,2024-12-01 00:00:00,R&D,M&E,Soil Health,RW,10002,384
T12314,2024-12-01 00:00:00,Retail,Field Operations,Soil Health,RW,10002,2430
T13047,2024-12-01 00:00:00,R&D,Field Operations,Expansion,TZ,10002,1734
T17056,2024-12-01 00:00:00,Health,Field Operations,Yield Improvement,RW,10005,1974
T14836,2024-12-01 00:00:00,Core Program,Field Operations,Trees,TZ,10001,2352
T02623,2024-12-01 00:00:00,Agri,M&E,Trees,RW,10005,2778
T20806,2024-12-01 00:00:00,R&D,Logistics,Expansion,TZ,10005,5821
T19944,2024-12-01 00:00:00,Retail,M&E,Expansion,TZ,10003,3388
T01938,2024-12-01 00:00:00,Education,Logistics,Farmer Training,RW,10003,18365
T06652,2024-12-01 00:00:00,Education,Finance,Soil Health,UG,10002,2734
T06583,2024-12-01 00:00:00,R&D,Field Operations,Expansion,UG,10002,6156
T06338,2024-12-01 00:00:00,R&D,M&E,Expansion,RW,10003,4561
T20725,2024-12-01 00:00:00,Retail,Logistics,Farmer Training,UG,10004,2545
T23241,2024-12-01 00:00:00,Retail,M&E,Expansion,RW,10001,1675
T23344,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,UG,10002,829
T16995,2024-12-01 00:00:00,Agri,Field Operations,Soil Health,UG,10005,6527
T07649,2024-12-01 00:00:00,Health,Logistics,Soil Health,DRC,10004,4769
T00212,2024-12-01 00:00:00,Retail,M&E,Soil Health,RW,10002,1907
T16992,2024-12-01 00:00:00,R&D,Field Operations,Expansion,TZ,10004,3598
T07999,2024-12-01 00:00:00,Agri,Field Operations,Expansion,TZ,10001,2757
T24859,2024-12-01 00:00:00,Education,Logistics,Soil Health,KE,10004,15007
T14924,2024-12-01 00:00:00,Agri,Field Operations,Soil Health,DRC,10005,3165
T00208,2024-12-01 00:00:00,Core Program,Field Operations,Trees,KE,10003,3890
T20640,2024-12-01 00:00:00,Core Program,Finance,Soil Health,DRC,10005,3699
T06808,2024-12-01 00:00:00,Retail,Logistics,Expansion,UG,10003,3079
T17093,2024-12-01 00:00:00,Core Program,Field Operations,Yield Improvement,UG,10001,960
T20879,2024-12-01 00:00:00,Education,Field Operations,Soil Health,DRC,10005,6285
T13064,2024-12-01 00:00:00,Education,Logistics,Expansion,RW,10003,3663
T02702,2024-12-01 00:00:00,Core Program,Logistics,Trees,TZ,10001,3147
T06488,2024-12-01 00:00:00,Retail,Field Operations,Expansion,RW,10003,617
T20824,2024-12-01 00:00:00,Education,Field Operations,Trees,RW,10004,5293
T02555,2024-12-01 00:00:00,Education,Logistics,Soil Health,UG,10005,2340
T07682,2024-12-01 00:00:00,R&D,Field Operations,Yield Improvement,KE,10003,3635
T06553,2024-12-01 00:00:00,R&D,Finance,Farmer Training,TZ,10002,15697
T06726,2024-12-01 00:00:00,R&D,Logistics,Yield Improvement,UG,10004,3778
T20718,2024-12-01 00:00:00,Core Program,Field Operations,Trees,DRC,10004,682
T12367,2024-12-01 00:00:00,Retail,M&E,Soil Health,TZ,10005,5244
T23240,2024-12-01 00:00:00,Health,Finance,Trees,TZ,10004,3728
T07931,2024-12-01 00:00:00,Education,Finance,Yield Improvement,TZ,10005,3861
T02569,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,DRC,10003,4076
T17089,2024-12-01 00:00:00,Health,Logistics,Yield Improvement,DRC,10005,26791
T15319,2024-12-01 00:00:00,Core Program,Finance,Yield Improvement,RW,10005,5227
T06529,2024-12-01 00:00:00,Core Program,Field Operations,Yield Improvement,KE,10001,1723
T20843,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,KE,10001,955
T01924,2024-12-01 00:00:00,Retail,Field Operations,Yield Improvement,KE,10003,4519
T07700,2024-12-01 00:00:00,Health,Logistics,Yield Improvement,KE,10001,1396
T07698,2024-12-01 00:00:00,Health,Logistics,Farmer Training,UG,10005,3816
T23329,2024-12-01 00:00:00,Agri,Logistics,Farmer Training,RW,10002,2828
T23335,2024-12-01 00:00:00,Agri,Logistics,Trees,UG,10002,3665
T02791,2024-12-01 00:00:00,Health,Logistics,Yield Improvement,TZ,10001,4946
T06349,2024-12-01 00:00:00,Core Program,Field Operations,Trees,TZ,10005,2464
T20502,2024-12-01 00:00:00,Agri,Finance,Farmer Training,KE,10001,1390
T02121,2024-12-01 00:00:00,Health,Finance,Trees,UG,10003,3784
T08330,2024-12-01 00:00:00,Retail,Finance,Farmer Training,KE,10002,17387
T08332,2024-12-01 00:00:00,Health,Finance,Farmer Training,KE,10001,5698
T19636,2024-12-01 00:00:00,Retail,Logistics,Yield Improvement,DRC,10005,3304
T08346,2024-12-01 00:00:00,Retail,Finance,Soil Health,KE,10004,1142
T23564,2024-12-01 00:00:00,Retail,Field Operations,Farmer Training,KE,10005,4197
T07114,2024-12-01 00:00:00,Retail,Logistics,Yield Improvement,TZ,10005,4685
T15213,2024-12-01 00:00:00,Education,Logistics,Expansion,UG,10004,3231
T24712,2024-12-01 00:00:00,Core Program,Field Operations,Farmer Training,TZ,10005,1340
